BracketedTree #	ILLOC Force	SOW	Bracketed Tree	
78009	Q  	S[+WH] ka Adv O2 O1 Verb Not Aux                  	
78010	Q  	S[+WH] ka Adv O3 P O1 Verb Not Aux                	
78011	Q  	S[+WH] ka Adv O3 P O2 O1 Verb Not Aux             	
78012	Q  	S[+WH] ka Adv O3 P Verb Not Aux                   	
78013	Q  	S[+WH] ka Adv Verb Not Aux                        	
78014	Q  	S[+WH] ka O1 Verb Not Aux                         	
78015	Q  	S[+WH] ka O2 O1 Verb Not Aux                      	
78016	Q  	S[+WH] ka O3 P O1 Verb Not Aux                    	
78017	Q  	S[+WH] ka O3 P O2 O1 Verb Not Aux                 	
78018	Q  	S[+WH] ka O3 P Verb Not Aux                       	
78019	Q  	S[+WH] ka Verb Not Aux                            	
78020	Q  	S[+WH] ka Adv O1 Verb Never Aux                   	
78021	Q  	S[+WH] ka Adv O2 O1 Verb Never Aux                	
78022	Q  	S[+WH] ka Adv O3 P O1 Verb Never Aux              	
78023	Q  	S[+WH] ka Adv O3 P O2 O1 Verb Never Aux           	
78024	Q  	S[+WH] ka Adv O3 P Verb Never Aux                 	
78025	Q  	S[+WH] ka Adv Verb Never Aux                      	
78026	Q  	S[+WH] ka O1 Verb Never Aux                       	
78027	Q  	S[+WH] ka O2 O1 Verb Never Aux                    	
78028	Q  	S[+WH] ka O3 P O1 Verb Never Aux                  	
78029	Q  	S[+WH] ka O3 P O2 O1 Verb Never Aux               	
78030	Q  	S[+WH] ka O3 P Verb Never Aux                     	
78031	Q  	S[+WH] ka Verb Never Aux                          	
78080	Q  	S[+WH] ka Adv O1 Verb Aux                         	
78081	Q  	S[+WH] ka Adv O2 O1 Verb Aux                      	
78082	Q  	S[+WH] ka Adv O3 P O1 Verb Aux                    	
78083	Q  	S[+WH] ka Adv O3 P O2 O1 Verb Aux                 	
78084	Q  	S[+WH] ka Adv O3 P Verb Aux                       	
78085	Q  	S[+WH] ka Adv Verb Aux                            	
78086	Q  	S[+WH] ka O1 Verb Aux                             	
78087	Q  	S[+WH] ka O2 O1 Verb Aux                          	
78088	Q  	S[+WH] ka O3 P O1 Verb Aux                        	
78089	Q  	S[+WH] ka O3 P O2 O1 Verb Aux                     	
78090	Q  	S[+WH] ka O3 P Verb Aux                           	
78091	Q  	S[+WH] ka Verb Aux                                	
86001	Q  	O3 P ka S Adv O1[+WH] Verb Not Aux                	
86002	Q  	O3 P ka S Adv O2 O1[+WH] Verb Not Aux             	
86003	Q  	O3 P ka S Adv O2[+WH] O1 Verb Not Aux             	
86004	Q  	O3 P ka S Adv[+WH] O1 Verb Not Aux                	
86005	Q  	O3 P ka S Adv[+WH] O2 O1 Verb Not Aux             	
86006	Q  	O3 P ka S Adv[+WH] Verb Not Aux                   	
86007	Q  	O3 P ka S O1[+WH] Verb Not Aux                    	
86008	Q  	O3 P ka S O2 O1[+WH] Verb Not Aux                 	
86009	Q  	O3 P ka S O2[+WH] O1 Verb Not Aux                 	
86010	Q  	O3 P ka S Adv O1[+WH] Verb Never Aux              	
86011	Q  	O3 P ka S Adv O2 O1[+WH] Verb Never Aux           	
86012	Q  	O3 P ka S Adv O2[+WH] O1 Verb Never Aux           	
86013	Q  	O3 P ka S Adv[+WH] O1 Verb Never Aux              	
86014	Q  	O3 P ka S Adv[+WH] O2 O1 Verb Never Aux           	
86015	Q  	O3 P ka S Adv[+WH] Verb Never Aux                 	
86016	Q  	O3 P ka S O1[+WH] Verb Never Aux                  	
86017	Q  	O3 P ka S O2 O1[+WH] Verb Never Aux               	
86018	Q  	O3 P ka S O2[+WH] O1 Verb Never Aux               	
86046	Q  	O3 P ka S Adv O1[+WH] Verb Aux                    	
86047	Q  	O3 P ka S Adv O2 O1[+WH] Verb Aux                 	
86048	Q  	O3 P ka S Adv O2[+WH] O1 Verb Aux                 	
86049	Q  	O3 P ka S Adv[+WH] O1 Verb Aux                    	
86050	Q  	O3 P ka S Adv[+WH] O2 O1 Verb Aux                 	
86051	Q  	O3 P ka S Adv[+WH] Verb Aux                       	
86052	Q  	O3 P ka S O1[+WH] Verb Aux                        	
86053	Q  	O3 P ka S O2 O1[+WH] Verb Aux                     	
86054	Q  	O3 P ka S O2[+WH] O1 Verb Aux                     	
86142	Q  	O3 P ka S[+WH] Adv O1 Verb Not Aux                	
86143	Q  	O3 P ka S[+WH] Adv O2 O1 Verb Not Aux             	
86144	Q  	O3 P ka S[+WH] Adv Verb Not Aux                   	
86145	Q  	O3 P ka S[+WH] O1 Verb Not Aux                    	
86146	Q  	O3 P ka S[+WH] O2 O1 Verb Not Aux                 	
86147	Q  	O3 P ka S[+WH] Verb Not Aux                       	
86148	Q  	O3 P ka S[+WH] Adv O1 Verb Never Aux              	
86149	Q  	O3 P ka S[+WH] Adv O2 O1 Verb Never Aux           	
86150	Q  	O3 P ka S[+WH] Adv Verb Never Aux                 	
86151	Q  	O3 P ka S[+WH] O1 Verb Never Aux                  	
86152	Q  	O3 P ka S[+WH] O2 O1 Verb Never Aux               	
86153	Q  	O3 P ka S[+WH] Verb Never Aux                     	
86172	Q  	O3 P ka S[+WH] Adv O1 Verb Aux                    	
86173	Q  	O3 P ka S[+WH] Adv O2 O1 Verb Aux                 	
86174	Q  	O3 P ka S[+WH] Adv Verb Aux                       	
86175	Q  	O3 P ka S[+WH] O1 Verb Aux                        	
86176	Q  	O3 P ka S[+WH] O2 O1 Verb Aux                     	
86177	Q  	O3 P ka S[+WH] Verb Aux                           	
92574	Q  	O3[+WH] P ka S Adv O1 Verb Not Aux                	
92575	Q  	O3[+WH] P ka S Adv O2 O1 Verb Not Aux             	
92576	Q  	O3[+WH] P ka S Adv Verb Not Aux                   	
92577	Q  	O3[+WH] P ka S O1 Verb Not Aux                    	
92578	Q  	O3[+WH] P ka S O2 O1 Verb Not Aux                 	
92579	Q  	O3[+WH] P ka S Verb Not Aux                       	
92580	Q  	O3[+WH] P ka S Adv O1 Verb Never Aux              	
92581	Q  	O3[+WH] P ka S Adv O2 O1 Verb Never Aux           	
92582	Q  	O3[+WH] P ka S Adv Verb Never Aux                 	
92583	Q  	O3[+WH] P ka S O1 Verb Never Aux                  	
92584	Q  	O3[+WH] P ka S O2 O1 Verb Never Aux               	
92585	Q  	O3[+WH] P ka S Verb Never Aux                     	
92604	Q  	O3[+WH] P ka S Adv O1 Verb Aux                    	
92605	Q  	O3[+WH] P ka S Adv O2 O1 Verb Aux                 	
92606	Q  	O3[+WH] P ka S Adv Verb Aux                       	
92607	Q  	O3[+WH] P ka S O1 Verb Aux                        	
92608	Q  	O3[+WH] P ka S O2 O1 Verb Aux                     	
92609	Q  	O3[+WH] P ka S Verb Aux                           	
