BracketedTree #	ILLOC Force	SOW	Bracketed Tree	
41112	Q  	O1 O3[+WH] P Verb Aux S ka                        	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](IP[ILLOC Q][+FIN][+WH][SLASH O1](Ibar[ILLOC Q][+FIN][+WH][SLASH O1](VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](PP[+WH]"O3[+WH]""P")"O1[+NULL][SLASH O1]"(V"Verb")))(I[ILLOC Q][+FIN]"Aux[+FIN]"))"S")(C[ILLOC Q][+FIN]"ka")))       7688	
41114	Q  	O1 O3[+WH] P O2 Verb Aux S ka                     	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](IP[ILLOC Q][+FIN][+WH][SLASH O1](Ibar[ILLOC Q][+FIN][+WH][SLASH O1](VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](PP[+WH]"O3[+WH]""P")"O2""O1[+NULL][SLASH O1]"(V"Verb")))(I[ILLOC Q][+FIN]"Aux[+FIN]"))"S")(C[ILLOC Q][+FIN]"ka")))       7688	
41116	Q  	O1 Adv O2[+WH] Verb S ka                          	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](IP[ILLOC Q][+FIN][+WH][SLASH O1](Ibar[ILLOC Q][+FIN][+WH][SLASH O1](VP[+WH][SLASH O1][SLASH Verb](Vbar[+WH][SLASH O1][SLASH Verb]"Adv""O2[+WH]""O1[+NULL][SLASH O1]"(V[SLASH Verb]"Verb[+NULL][SLASH Verb]")))(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S")(C[ILLOC Q][+FIN]"ka")))       7688	
41118	Q  	O1 Adv O3 P O2[+WH] Verb S ka                     	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](IP[ILLOC Q][+FIN][+WH][SLASH O1](Ibar[ILLOC Q][+FIN][+WH][SLASH O1](VP[+WH][SLASH O1][SLASH Verb](Vbar[+WH][SLASH O1][SLASH Verb]"Adv"(PP"O3""P")"O2[+WH]""O1[+NULL][SLASH O1]"(V[SLASH Verb]"Verb[+NULL][SLASH Verb]")))(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S")(C[ILLOC Q][+FIN]"ka")))       7688	
41120	Q  	O1 Adv O3[+WH] P Verb S ka                        	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](IP[ILLOC Q][+FIN][+WH][SLASH O1](Ibar[ILLOC Q][+FIN][+WH][SLASH O1](VP[+WH][SLASH O1][SLASH Verb](Vbar[+WH][SLASH O1][SLASH Verb]"Adv"(PP[+WH]"O3[+WH]""P")"O1[+NULL][SLASH O1]"(V[SLASH Verb]"Verb[+NULL][SLASH Verb]")))(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S")(C[ILLOC Q][+FIN]"ka")))       7688	
41122	Q  	O1 Adv O3[+WH] P O2 Verb S ka                     	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](IP[ILLOC Q][+FIN][+WH][SLASH O1](Ibar[ILLOC Q][+FIN][+WH][SLASH O1](VP[+WH][SLASH O1][SLASH Verb](Vbar[+WH][SLASH O1][SLASH Verb]"Adv"(PP[+WH]"O3[+WH]""P")"O2""O1[+NULL][SLASH O1]"(V[SLASH Verb]"Verb[+NULL][SLASH Verb]")))(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S")(C[ILLOC Q][+FIN]"ka")))       7688	
41124	Q  	O1 Adv[+WH] Verb S ka                             	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](IP[ILLOC Q][+FIN][+WH][SLASH O1](Ibar[ILLOC Q][+FIN][+WH][SLASH O1](VP[+WH][SLASH O1][SLASH Verb](Vbar[+WH][SLASH O1][SLASH Verb]"Adv[+WH]""O1[+NULL][SLASH O1]"(V[SLASH Verb]"Verb[+NULL][SLASH Verb]")))(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S")(C[ILLOC Q][+FIN]"ka")))       7688	
41126	Q  	O1 Adv[+WH] O2 Verb S ka                          	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](IP[ILLOC Q][+FIN][+WH][SLASH O1](Ibar[ILLOC Q][+FIN][+WH][SLASH O1](VP[+WH][SLASH O1][SLASH Verb](Vbar[+WH][SLASH O1][SLASH Verb]"Adv[+WH]""O2""O1[+NULL][SLASH O1]"(V[SLASH Verb]"Verb[+NULL][SLASH Verb]")))(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S")(C[ILLOC Q][+FIN]"ka")))       7688	
41128	Q  	O1 Adv[+WH] O3 P Verb S ka                        	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](IP[ILLOC Q][+FIN][+WH][SLASH O1](Ibar[ILLOC Q][+FIN][+WH][SLASH O1](VP[+WH][SLASH O1][SLASH Verb](Vbar[+WH][SLASH O1][SLASH Verb]"Adv[+WH]"(PP"O3""P")"O1[+NULL][SLASH O1]"(V[SLASH Verb]"Verb[+NULL][SLASH Verb]")))(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S")(C[ILLOC Q][+FIN]"ka")))       7688	
41130	Q  	O1 Adv[+WH] O3 P O2 Verb S ka                     	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](IP[ILLOC Q][+FIN][+WH][SLASH O1](Ibar[ILLOC Q][+FIN][+WH][SLASH O1](VP[+WH][SLASH O1][SLASH Verb](Vbar[+WH][SLASH O1][SLASH Verb]"Adv[+WH]"(PP"O3""P")"O2""O1[+NULL][SLASH O1]"(V[SLASH Verb]"Verb[+NULL][SLASH Verb]")))(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S")(C[ILLOC Q][+FIN]"ka")))       7688	
41132	Q  	O1 O2[+WH] Verb S ka                              	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](IP[ILLOC Q][+FIN][+WH][SLASH O1](Ibar[ILLOC Q][+FIN][+WH][SLASH O1](VP[+WH][SLASH O1][SLASH Verb](Vbar[+WH][SLASH O1][SLASH Verb]"O2[+WH]""O1[+NULL][SLASH O1]"(V[SLASH Verb]"Verb[+NULL][SLASH Verb]")))(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S")(C[ILLOC Q][+FIN]"ka")))       7688	
41134	Q  	O1 O3 P O2[+WH] Verb S ka                         	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](IP[ILLOC Q][+FIN][+WH][SLASH O1](Ibar[ILLOC Q][+FIN][+WH][SLASH O1](VP[+WH][SLASH O1][SLASH Verb](Vbar[+WH][SLASH O1][SLASH Verb](PP"O3""P")"O2[+WH]""O1[+NULL][SLASH O1]"(V[SLASH Verb]"Verb[+NULL][SLASH Verb]")))(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S")(C[ILLOC Q][+FIN]"ka")))       7688	
41136	Q  	O1 O3[+WH] P Verb S ka                            	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](IP[ILLOC Q][+FIN][+WH][SLASH O1](Ibar[ILLOC Q][+FIN][+WH][SLASH O1](VP[+WH][SLASH O1][SLASH Verb](Vbar[+WH][SLASH O1][SLASH Verb](PP[+WH]"O3[+WH]""P")"O1[+NULL][SLASH O1]"(V[SLASH Verb]"Verb[+NULL][SLASH Verb]")))(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S")(C[ILLOC Q][+FIN]"ka")))       7688	
41138	Q  	O1 O3[+WH] P O2 Verb S ka                         	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](IP[ILLOC Q][+FIN][+WH][SLASH O1](Ibar[ILLOC Q][+FIN][+WH][SLASH O1](VP[+WH][SLASH O1][SLASH Verb](Vbar[+WH][SLASH O1][SLASH Verb](PP[+WH]"O3[+WH]""P")"O2""O1[+NULL][SLASH O1]"(V[SLASH Verb]"Verb[+NULL][SLASH Verb]")))(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S")(C[ILLOC Q][+FIN]"ka")))       7688	
41204	Q  	O1 Adv Verb Not Aux S[+WH] ka                     	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](IP[ILLOC Q][+FIN][+WH][SLASH O1](Ibar[ILLOC Q][+FIN][SLASH O1](NegP[SLASH O1](NegBar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1]"Adv""O1[+NULL][SLASH O1]"(V"Verb")))(Neg"Not")))(I[ILLOC Q][+FIN]"Aux[+FIN]"))"S[+WH]")(C[ILLOC Q][+FIN]"ka")))       7688	
41205	Q  	O1 Adv O2 Verb Not Aux S[+WH] ka                  	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](IP[ILLOC Q][+FIN][+WH][SLASH O1](Ibar[ILLOC Q][+FIN][SLASH O1](NegP[SLASH O1](NegBar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1]"Adv""O2""O1[+NULL][SLASH O1]"(V"Verb")))(Neg"Not")))(I[ILLOC Q][+FIN]"Aux[+FIN]"))"S[+WH]")(C[ILLOC Q][+FIN]"ka")))       7688	
41206	Q  	O1 Adv O3 P Verb Not Aux S[+WH] ka                	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](IP[ILLOC Q][+FIN][+WH][SLASH O1](Ibar[ILLOC Q][+FIN][SLASH O1](NegP[SLASH O1](NegBar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1]"Adv"(PP"O3""P")"O1[+NULL][SLASH O1]"(V"Verb")))(Neg"Not")))(I[ILLOC Q][+FIN]"Aux[+FIN]"))"S[+WH]")(C[ILLOC Q][+FIN]"ka")))       7688	
41207	Q  	O1 Adv O3 P O2 Verb Not Aux S[+WH] ka             	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](IP[ILLOC Q][+FIN][+WH][SLASH O1](Ibar[ILLOC Q][+FIN][SLASH O1](NegP[SLASH O1](NegBar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1]"Adv"(PP"O3""P")"O2""O1[+NULL][SLASH O1]"(V"Verb")))(Neg"Not")))(I[ILLOC Q][+FIN]"Aux[+FIN]"))"S[+WH]")(C[ILLOC Q][+FIN]"ka")))       7688	
41208	Q  	O1 Verb Not Aux S[+WH] ka                         	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](IP[ILLOC Q][+FIN][+WH][SLASH O1](Ibar[ILLOC Q][+FIN][SLASH O1](NegP[SLASH O1](NegBar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1]"O1[+NULL][SLASH O1]"(V"Verb")))(Neg"Not")))(I[ILLOC Q][+FIN]"Aux[+FIN]"))"S[+WH]")(C[ILLOC Q][+FIN]"ka")))       7688	
41209	Q  	O1 O2 Verb Not Aux S[+WH] ka                      	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](IP[ILLOC Q][+FIN][+WH][SLASH O1](Ibar[ILLOC Q][+FIN][SLASH O1](NegP[SLASH O1](NegBar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1]"O2""O1[+NULL][SLASH O1]"(V"Verb")))(Neg"Not")))(I[ILLOC Q][+FIN]"Aux[+FIN]"))"S[+WH]")(C[ILLOC Q][+FIN]"ka")))       7688	
41210	Q  	O1 O3 P Verb Not Aux S[+WH] ka                    	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](IP[ILLOC Q][+FIN][+WH][SLASH O1](Ibar[ILLOC Q][+FIN][SLASH O1](NegP[SLASH O1](NegBar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1](PP"O3""P")"O1[+NULL][SLASH O1]"(V"Verb")))(Neg"Not")))(I[ILLOC Q][+FIN]"Aux[+FIN]"))"S[+WH]")(C[ILLOC Q][+FIN]"ka")))       7688	
41211	Q  	O1 O3 P O2 Verb Not Aux S[+WH] ka                 	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](IP[ILLOC Q][+FIN][+WH][SLASH O1](Ibar[ILLOC Q][+FIN][SLASH O1](NegP[SLASH O1](NegBar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1](PP"O3""P")"O2""O1[+NULL][SLASH O1]"(V"Verb")))(Neg"Not")))(I[ILLOC Q][+FIN]"Aux[+FIN]"))"S[+WH]")(C[ILLOC Q][+FIN]"ka")))       7688	
41212	Q  	O1 Adv Verb Never Aux S[+WH] ka                   	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](IP[ILLOC Q][+FIN][+WH][SLASH O1](Ibar[ILLOC Q][+FIN][SLASH O1](NegP[SLASH O1](Negbar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1]"Adv""O1[+NULL][SLASH O1]"(V"Verb"))))"Never")(I[ILLOC Q][+FIN]"Aux[+FIN]"))"S[+WH]")(C[ILLOC Q][+FIN]"ka")))       7688	
41213	Q  	O1 Adv O2 Verb Never Aux S[+WH] ka                	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](IP[ILLOC Q][+FIN][+WH][SLASH O1](Ibar[ILLOC Q][+FIN][SLASH O1](NegP[SLASH O1](Negbar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1]"Adv""O2""O1[+NULL][SLASH O1]"(V"Verb"))))"Never")(I[ILLOC Q][+FIN]"Aux[+FIN]"))"S[+WH]")(C[ILLOC Q][+FIN]"ka")))       7688	
41214	Q  	O1 Adv O3 P Verb Never Aux S[+WH] ka              	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](IP[ILLOC Q][+FIN][+WH][SLASH O1](Ibar[ILLOC Q][+FIN][SLASH O1](NegP[SLASH O1](Negbar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1]"Adv"(PP"O3""P")"O1[+NULL][SLASH O1]"(V"Verb"))))"Never")(I[ILLOC Q][+FIN]"Aux[+FIN]"))"S[+WH]")(C[ILLOC Q][+FIN]"ka")))       7688	
41215	Q  	O1 Adv O3 P O2 Verb Never Aux S[+WH] ka           	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](IP[ILLOC Q][+FIN][+WH][SLASH O1](Ibar[ILLOC Q][+FIN][SLASH O1](NegP[SLASH O1](Negbar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1]"Adv"(PP"O3""P")"O2""O1[+NULL][SLASH O1]"(V"Verb"))))"Never")(I[ILLOC Q][+FIN]"Aux[+FIN]"))"S[+WH]")(C[ILLOC Q][+FIN]"ka")))       7688	
41216	Q  	O1 Verb Never Aux S[+WH] ka                       	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](IP[ILLOC Q][+FIN][+WH][SLASH O1](Ibar[ILLOC Q][+FIN][SLASH O1](NegP[SLASH O1](Negbar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1]"O1[+NULL][SLASH O1]"(V"Verb"))))"Never")(I[ILLOC Q][+FIN]"Aux[+FIN]"))"S[+WH]")(C[ILLOC Q][+FIN]"ka")))       7688	
41217	Q  	O1 O2 Verb Never Aux S[+WH] ka                    	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](IP[ILLOC Q][+FIN][+WH][SLASH O1](Ibar[ILLOC Q][+FIN][SLASH O1](NegP[SLASH O1](Negbar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1]"O2""O1[+NULL][SLASH O1]"(V"Verb"))))"Never")(I[ILLOC Q][+FIN]"Aux[+FIN]"))"S[+WH]")(C[ILLOC Q][+FIN]"ka")))       7688	
41218	Q  	O1 O3 P Verb Never Aux S[+WH] ka                  	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](IP[ILLOC Q][+FIN][+WH][SLASH O1](Ibar[ILLOC Q][+FIN][SLASH O1](NegP[SLASH O1](Negbar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1](PP"O3""P")"O1[+NULL][SLASH O1]"(V"Verb"))))"Never")(I[ILLOC Q][+FIN]"Aux[+FIN]"))"S[+WH]")(C[ILLOC Q][+FIN]"ka")))       7688	
41219	Q  	O1 O3 P O2 Verb Never Aux S[+WH] ka               	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](IP[ILLOC Q][+FIN][+WH][SLASH O1](Ibar[ILLOC Q][+FIN][SLASH O1](NegP[SLASH O1](Negbar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1](PP"O3""P")"O2""O1[+NULL][SLASH O1]"(V"Verb"))))"Never")(I[ILLOC Q][+FIN]"Aux[+FIN]"))"S[+WH]")(C[ILLOC Q][+FIN]"ka")))       7688	
41220	Q  	O1 Adv Not Verb S[+WH] ka                         	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](IP[ILLOC Q][+FIN][+WH][SLASH O1](Ibar[ILLOC Q][+FIN][SLASH O1](NegP[SLASH O1][SLASH Verb](NegBar[SLASH O1][SLASH Verb](VP[SLASH O1][SLASH Verb](Vbar[SLASH O1][SLASH Verb]"Adv""O1[+NULL][SLASH O1]"(V[SLASH Verb]"Verb[+NULL][SLASH Verb]")))(Neg"Not")))(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S[+WH]")(C[ILLOC Q][+FIN]"ka")))       7688	
41221	Q  	O1 Adv O2 Not Verb S[+WH] ka                      	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](IP[ILLOC Q][+FIN][+WH][SLASH O1](Ibar[ILLOC Q][+FIN][SLASH O1](NegP[SLASH O1][SLASH Verb](NegBar[SLASH O1][SLASH Verb](VP[SLASH O1][SLASH Verb](Vbar[SLASH O1][SLASH Verb]"Adv""O2""O1[+NULL][SLASH O1]"(V[SLASH Verb]"Verb[+NULL][SLASH Verb]")))(Neg"Not")))(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S[+WH]")(C[ILLOC Q][+FIN]"ka")))       7688	
41222	Q  	O1 Adv O3 P Not Verb S[+WH] ka                    	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](IP[ILLOC Q][+FIN][+WH][SLASH O1](Ibar[ILLOC Q][+FIN][SLASH O1](NegP[SLASH O1][SLASH Verb](NegBar[SLASH O1][SLASH Verb](VP[SLASH O1][SLASH Verb](Vbar[SLASH O1][SLASH Verb]"Adv"(PP"O3""P")"O1[+NULL][SLASH O1]"(V[SLASH Verb]"Verb[+NULL][SLASH Verb]")))(Neg"Not")))(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S[+WH]")(C[ILLOC Q][+FIN]"ka")))       7688	
41223	Q  	O1 Adv O3 P O2 Not Verb S[+WH] ka                 	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](IP[ILLOC Q][+FIN][+WH][SLASH O1](Ibar[ILLOC Q][+FIN][SLASH O1](NegP[SLASH O1][SLASH Verb](NegBar[SLASH O1][SLASH Verb](VP[SLASH O1][SLASH Verb](Vbar[SLASH O1][SLASH Verb]"Adv"(PP"O3""P")"O2""O1[+NULL][SLASH O1]"(V[SLASH Verb]"Verb[+NULL][SLASH Verb]")))(Neg"Not")))(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S[+WH]")(C[ILLOC Q][+FIN]"ka")))       7688	
41224	Q  	O1 Not Verb S[+WH] ka                             	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](IP[ILLOC Q][+FIN][+WH][SLASH O1](Ibar[ILLOC Q][+FIN][SLASH O1](NegP[SLASH O1][SLASH Verb](NegBar[SLASH O1][SLASH Verb](VP[SLASH O1][SLASH Verb](Vbar[SLASH O1][SLASH Verb]"O1[+NULL][SLASH O1]"(V[SLASH Verb]"Verb[+NULL][SLASH Verb]")))(Neg"Not")))(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S[+WH]")(C[ILLOC Q][+FIN]"ka")))       7688	
41225	Q  	O1 O2 Not Verb S[+WH] ka                          	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](IP[ILLOC Q][+FIN][+WH][SLASH O1](Ibar[ILLOC Q][+FIN][SLASH O1](NegP[SLASH O1][SLASH Verb](NegBar[SLASH O1][SLASH Verb](VP[SLASH O1][SLASH Verb](Vbar[SLASH O1][SLASH Verb]"O2""O1[+NULL][SLASH O1]"(V[SLASH Verb]"Verb[+NULL][SLASH Verb]")))(Neg"Not")))(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S[+WH]")(C[ILLOC Q][+FIN]"ka")))       7688	
41226	Q  	O1 O3 P Not Verb S[+WH] ka                        	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](IP[ILLOC Q][+FIN][+WH][SLASH O1](Ibar[ILLOC Q][+FIN][SLASH O1](NegP[SLASH O1][SLASH Verb](NegBar[SLASH O1][SLASH Verb](VP[SLASH O1][SLASH Verb](Vbar[SLASH O1][SLASH Verb](PP"O3""P")"O1[+NULL][SLASH O1]"(V[SLASH Verb]"Verb[+NULL][SLASH Verb]")))(Neg"Not")))(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S[+WH]")(C[ILLOC Q][+FIN]"ka")))       7688	
41227	Q  	O1 O3 P O2 Not Verb S[+WH] ka                     	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](IP[ILLOC Q][+FIN][+WH][SLASH O1](Ibar[ILLOC Q][+FIN][SLASH O1](NegP[SLASH O1][SLASH Verb](NegBar[SLASH O1][SLASH Verb](VP[SLASH O1][SLASH Verb](Vbar[SLASH O1][SLASH Verb](PP"O3""P")"O2""O1[+NULL][SLASH O1]"(V[SLASH Verb]"Verb[+NULL][SLASH Verb]")))(Neg"Not")))(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S[+WH]")(C[ILLOC Q][+FIN]"ka")))       7688	
41228	Q  	O1 Adv Never Verb S[+WH] ka                       	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](IP[ILLOC Q][+FIN][+WH][SLASH O1](Ibar[ILLOC Q][+FIN][SLASH O1](NegP[SLASH O1][SLASH Verb](Negbar[SLASH O1][SLASH Verb](VP[SLASH O1][SLASH Verb](Vbar[SLASH O1][SLASH Verb]"Adv""O1[+NULL][SLASH O1]"(V[SLASH Verb]"Verb[+NULL][SLASH Verb]"))))"Never")(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S[+WH]")(C[ILLOC Q][+FIN]"ka")))       7688	
41229	Q  	O1 Adv O2 Never Verb S[+WH] ka                    	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](IP[ILLOC Q][+FIN][+WH][SLASH O1](Ibar[ILLOC Q][+FIN][SLASH O1](NegP[SLASH O1][SLASH Verb](Negbar[SLASH O1][SLASH Verb](VP[SLASH O1][SLASH Verb](Vbar[SLASH O1][SLASH Verb]"Adv""O2""O1[+NULL][SLASH O1]"(V[SLASH Verb]"Verb[+NULL][SLASH Verb]"))))"Never")(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S[+WH]")(C[ILLOC Q][+FIN]"ka")))       7688	
41230	Q  	O1 Adv O3 P Never Verb S[+WH] ka                  	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](IP[ILLOC Q][+FIN][+WH][SLASH O1](Ibar[ILLOC Q][+FIN][SLASH O1](NegP[SLASH O1][SLASH Verb](Negbar[SLASH O1][SLASH Verb](VP[SLASH O1][SLASH Verb](Vbar[SLASH O1][SLASH Verb]"Adv"(PP"O3""P")"O1[+NULL][SLASH O1]"(V[SLASH Verb]"Verb[+NULL][SLASH Verb]"))))"Never")(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S[+WH]")(C[ILLOC Q][+FIN]"ka")))       7688	
41231	Q  	O1 Adv O3 P O2 Never Verb S[+WH] ka               	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](IP[ILLOC Q][+FIN][+WH][SLASH O1](Ibar[ILLOC Q][+FIN][SLASH O1](NegP[SLASH O1][SLASH Verb](Negbar[SLASH O1][SLASH Verb](VP[SLASH O1][SLASH Verb](Vbar[SLASH O1][SLASH Verb]"Adv"(PP"O3""P")"O2""O1[+NULL][SLASH O1]"(V[SLASH Verb]"Verb[+NULL][SLASH Verb]"))))"Never")(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S[+WH]")(C[ILLOC Q][+FIN]"ka")))       7688	
41232	Q  	O1 Never Verb S[+WH] ka                           	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](IP[ILLOC Q][+FIN][+WH][SLASH O1](Ibar[ILLOC Q][+FIN][SLASH O1](NegP[SLASH O1][SLASH Verb](Negbar[SLASH O1][SLASH Verb](VP[SLASH O1][SLASH Verb](Vbar[SLASH O1][SLASH Verb]"O1[+NULL][SLASH O1]"(V[SLASH Verb]"Verb[+NULL][SLASH Verb]"))))"Never")(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S[+WH]")(C[ILLOC Q][+FIN]"ka")))       7688	
