BracketedTree #	ILLOC Force	SOW	Bracketed Tree	
78320	Q  	S[+WH] Aux Never Verb O1 O2 Adv ka                	
78321	Q  	S[+WH] Aux Never Verb O1 O2 P O3 Adv ka           	
78322	Q  	S[+WH] Aux Never Verb O1 O2 P O3 ka               	
78323	Q  	S[+WH] Aux Never Verb O1 O2 ka                    	
78324	Q  	S[+WH] Aux Never Verb O1 P O3 Adv ka              	
78325	Q  	S[+WH] Aux Never Verb O1 P O3 ka                  	
78326	Q  	S[+WH] Aux Never Verb O1 ka                       	
78327	Q  	S[+WH] Aux Never Verb P O3 Adv ka                 	
78328	Q  	S[+WH] Aux Never Verb P O3 ka                     	
78329	Q  	S[+WH] Aux Never Verb ka                          	
78330	Q  	S[+WH] Aux Not Verb Adv ka                        	
78331	Q  	S[+WH] Aux Not Verb O1 Adv ka                     	
78332	Q  	S[+WH] Aux Not Verb O1 O2 Adv ka                  	
78333	Q  	S[+WH] Aux Not Verb O1 O2 P O3 Adv ka             	
78334	Q  	S[+WH] Aux Not Verb O1 O2 P O3 ka                 	
78335	Q  	S[+WH] Aux Not Verb O1 O2 ka                      	
78336	Q  	S[+WH] Aux Not Verb O1 P O3 Adv ka                	
78337	Q  	S[+WH] Aux Not Verb O1 P O3 ka                    	
78338	Q  	S[+WH] Aux Not Verb O1 ka                         	
78339	Q  	S[+WH] Aux Not Verb P O3 Adv ka                   	
78340	Q  	S[+WH] Aux Not Verb P O3 ka                       	
78341	Q  	S[+WH] Aux Not Verb ka                            	
78342	Q  	S[+WH] Aux Verb Adv ka                            	
78343	Q  	S[+WH] Aux Verb O1 Adv ka                         	
78344	Q  	S[+WH] Aux Verb O1 O2 Adv ka                      	
78345	Q  	S[+WH] Aux Verb O1 O2 P O3 Adv ka                 	
78346	Q  	S[+WH] Aux Verb O1 O2 P O3 ka                     	
78347	Q  	S[+WH] Aux Verb O1 O2 ka                          	
78348	Q  	S[+WH] Aux Verb O1 P O3 Adv ka                    	
78349	Q  	S[+WH] Aux Verb O1 P O3 ka                        	
78350	Q  	S[+WH] Aux Verb O1 ka                             	
78351	Q  	S[+WH] Aux Verb P O3 Adv ka                       	
78352	Q  	S[+WH] Aux Verb P O3 ka                           	
78353	Q  	S[+WH] Aux Verb ka                                	
87720	Q  	P O3 S Aux Never Verb O1 O2 Adv[+WH] ka           	
87721	Q  	P O3 S Aux Never Verb O1 O2[+WH] Adv ka           	
87722	Q  	P O3 S Aux Never Verb O1 O2[+WH] ka               	
87723	Q  	P O3 S Aux Never Verb O1 Adv[+WH] ka              	
87724	Q  	P O3 S Aux Never Verb O1[+WH] O2 Adv ka           	
87725	Q  	P O3 S Aux Never Verb O1[+WH] O2 ka               	
87726	Q  	P O3 S Aux Never Verb O1[+WH] Adv ka              	
87727	Q  	P O3 S Aux Never Verb O1[+WH] ka                  	
87728	Q  	P O3 S Aux Never Verb Adv[+WH] ka                 	
87729	Q  	P O3 S Aux Not Verb O1 O2 Adv[+WH] ka             	
87730	Q  	P O3 S Aux Not Verb O1 O2[+WH] Adv ka             	
87731	Q  	P O3 S Aux Not Verb O1 O2[+WH] ka                 	
87732	Q  	P O3 S Aux Not Verb O1 Adv[+WH] ka                	
87733	Q  	P O3 S Aux Not Verb O1[+WH] O2 Adv ka             	
87734	Q  	P O3 S Aux Not Verb O1[+WH] O2 ka                 	
87735	Q  	P O3 S Aux Not Verb O1[+WH] Adv ka                	
87736	Q  	P O3 S Aux Not Verb O1[+WH] ka                    	
87737	Q  	P O3 S Aux Not Verb Adv[+WH] ka                   	
87738	Q  	P O3 S Aux Verb O1 O2 Adv[+WH] ka                 	
87739	Q  	P O3 S Aux Verb O1 O2[+WH] Adv ka                 	
87740	Q  	P O3 S Aux Verb O1 O2[+WH] ka                     	
87741	Q  	P O3 S Aux Verb O1 Adv[+WH] ka                    	
87742	Q  	P O3 S Aux Verb O1[+WH] O2 Adv ka                 	
87743	Q  	P O3 S Aux Verb O1[+WH] O2 ka                     	
87744	Q  	P O3 S Aux Verb O1[+WH] Adv ka                    	
87745	Q  	P O3 S Aux Verb O1[+WH] ka                        	
87746	Q  	P O3 S Aux Verb Adv[+WH] ka                       	
87864	Q  	P O3 S[+WH] Aux Never Verb O1 O2 Adv ka           	
87865	Q  	P O3 S[+WH] Aux Never Verb O1 O2 ka               	
87866	Q  	P O3 S[+WH] Aux Never Verb O1 Adv ka              	
87867	Q  	P O3 S[+WH] Aux Never Verb O1 ka                  	
87868	Q  	P O3 S[+WH] Aux Never Verb Adv ka                 	
87869	Q  	P O3 S[+WH] Aux Never Verb ka                     	
87870	Q  	P O3 S[+WH] Aux Not Verb O1 O2 Adv ka             	
87871	Q  	P O3 S[+WH] Aux Not Verb O1 O2 ka                 	
87872	Q  	P O3 S[+WH] Aux Not Verb O1 Adv ka                	
87873	Q  	P O3 S[+WH] Aux Not Verb O1 ka                    	
87874	Q  	P O3 S[+WH] Aux Not Verb Adv ka                   	
87875	Q  	P O3 S[+WH] Aux Not Verb ka                       	
87876	Q  	P O3 S[+WH] Aux Verb O1 O2 Adv ka                 	
87877	Q  	P O3 S[+WH] Aux Verb O1 O2 ka                     	
87878	Q  	P O3 S[+WH] Aux Verb O1 Adv ka                    	
87879	Q  	P O3 S[+WH] Aux Verb O1 ka                        	
87880	Q  	P O3 S[+WH] Aux Verb Adv ka                       	
87881	Q  	P O3 S[+WH] Aux Verb ka                           	
93432	Q  	P O3[+WH] S Aux Never Verb O1 O2 Adv ka           	
93433	Q  	P O3[+WH] S Aux Never Verb O1 O2 ka               	
93434	Q  	P O3[+WH] S Aux Never Verb O1 Adv ka              	
93435	Q  	P O3[+WH] S Aux Never Verb O1 ka                  	
93436	Q  	P O3[+WH] S Aux Never Verb Adv ka                 	
93437	Q  	P O3[+WH] S Aux Never Verb ka                     	
93438	Q  	P O3[+WH] S Aux Not Verb O1 O2 Adv ka             	
93439	Q  	P O3[+WH] S Aux Not Verb O1 O2 ka                 	
93440	Q  	P O3[+WH] S Aux Not Verb O1 Adv ka                	
93441	Q  	P O3[+WH] S Aux Not Verb O1 ka                    	
93442	Q  	P O3[+WH] S Aux Not Verb Adv ka                   	
93443	Q  	P O3[+WH] S Aux Not Verb ka                       	
93444	Q  	P O3[+WH] S Aux Verb O1 O2 Adv ka                 	
93445	Q  	P O3[+WH] S Aux Verb O1 O2 ka                     	
93446	Q  	P O3[+WH] S Aux Verb O1 Adv ka                    	
93447	Q  	P O3[+WH] S Aux Verb O1 ka                        	
93448	Q  	P O3[+WH] S Aux Verb Adv ka                       	
93449	Q  	P O3[+WH] S Aux Verb ka                           	
