BracketedTree #	ILLOC Force	SOW	Bracketed Tree	
75187	Q  	S[+WA] Adv O3[+WH] P O2 O1 Verb Never Aux ka      	
75188	Q  	S[+WA] Adv O3[+WH] P Verb Never Aux ka            	
75189	Q  	S[+WA] Adv[+WH] O1 Verb Never Aux ka              	
75190	Q  	S[+WA] Adv[+WH] O2 O1 Verb Never Aux ka           	
75191	Q  	S[+WA] Adv[+WH] O3 P O1 Verb Never Aux ka         	
75192	Q  	S[+WA] Adv[+WH] O3 P O2 O1 Verb Never Aux ka      	
75193	Q  	S[+WA] Adv[+WH] O3 P Verb Never Aux ka            	
75194	Q  	S[+WA] Adv[+WH] Verb Never Aux ka                 	
75195	Q  	S[+WA] O1[+WH] Verb Never Aux ka                  	
75196	Q  	S[+WA] O2 O1[+WH] Verb Never Aux ka               	
75197	Q  	S[+WA] O2[+WH] O1 Verb Never Aux ka               	
75198	Q  	S[+WA] O3 P O1[+WH] Verb Never Aux ka             	
75199	Q  	S[+WA] O3 P O2 O1[+WH] Verb Never Aux ka          	
75200	Q  	S[+WA] O3 P O2[+WH] O1 Verb Never Aux ka          	
75201	Q  	S[+WA] O3[+WH] P O1 Verb Never Aux ka             	
75202	Q  	S[+WA] O3[+WH] P O2 O1 Verb Never Aux ka          	
75203	Q  	S[+WA] O3[+WH] P Verb Never Aux ka                	
75300	Q  	S[+WA] Adv O1[+WH] Verb Aux ka                    	
75301	Q  	S[+WA] Adv O2 O1[+WH] Verb Aux ka                 	
75302	Q  	S[+WA] Adv O2[+WH] O1 Verb Aux ka                 	
75303	Q  	S[+WA] Adv O3 P O1[+WH] Verb Aux ka               	
75304	Q  	S[+WA] Adv O3 P O2 O1[+WH] Verb Aux ka            	
75305	Q  	S[+WA] Adv O3 P O2[+WH] O1 Verb Aux ka            	
75306	Q  	S[+WA] Adv O3[+WH] P O1 Verb Aux ka               	
75307	Q  	S[+WA] Adv O3[+WH] P O2 O1 Verb Aux ka            	
75308	Q  	S[+WA] Adv O3[+WH] P Verb Aux ka                  	
75309	Q  	S[+WA] Adv[+WH] O1 Verb Aux ka                    	
75310	Q  	S[+WA] Adv[+WH] O2 O1 Verb Aux ka                 	
75311	Q  	S[+WA] Adv[+WH] O3 P O1 Verb Aux ka               	
75312	Q  	S[+WA] Adv[+WH] O3 P O2 O1 Verb Aux ka            	
75313	Q  	S[+WA] Adv[+WH] O3 P Verb Aux ka                  	
75314	Q  	S[+WA] Adv[+WH] Verb Aux ka                       	
75315	Q  	S[+WA] O1[+WH] Verb Aux ka                        	
75316	Q  	S[+WA] O2 O1[+WH] Verb Aux ka                     	
75317	Q  	S[+WA] O2[+WH] O1 Verb Aux ka                     	
75318	Q  	S[+WA] O3 P O1[+WH] Verb Aux ka                   	
75319	Q  	S[+WA] O3 P O2 O1[+WH] Verb Aux ka                	
75320	Q  	S[+WA] O3 P O2[+WH] O1 Verb Aux ka                	
75321	Q  	S[+WA] O3[+WH] P O1 Verb Aux ka                   	
75322	Q  	S[+WA] O3[+WH] P O2 O1 Verb Aux ka                	
75323	Q  	S[+WA] O3[+WH] P Verb Aux ka                      	
77050	Q  	S[+WH][+WA] Adv O1 Verb Not Aux ka                	
77051	Q  	S[+WH][+WA] Adv O2 O1 Verb Not Aux ka             	
77052	Q  	S[+WH][+WA] Adv O3 P O1 Verb Not Aux ka           	
77053	Q  	S[+WH][+WA] Adv O3 P O2 O1 Verb Not Aux ka        	
77054	Q  	S[+WH][+WA] Adv O3 P Verb Not Aux ka              	
77055	Q  	S[+WH][+WA] Adv Verb Not Aux ka                   	
77056	Q  	S[+WH][+WA] O1 Verb Not Aux ka                    	
77057	Q  	S[+WH][+WA] O2 O1 Verb Not Aux ka                 	
77058	Q  	S[+WH][+WA] O3 P O1 Verb Not Aux ka               	
77059	Q  	S[+WH][+WA] O3 P O2 O1 Verb Not Aux ka            	
77060	Q  	S[+WH][+WA] O3 P Verb Not Aux ka                  	
77061	Q  	S[+WH][+WA] Verb Not Aux ka                       	
77062	Q  	S[+WH][+WA] Adv O1 Verb Never Aux ka              	
77063	Q  	S[+WH][+WA] Adv O2 O1 Verb Never Aux ka           	
77064	Q  	S[+WH][+WA] Adv O3 P O1 Verb Never Aux ka         	
77065	Q  	S[+WH][+WA] Adv O3 P O2 O1 Verb Never Aux ka      	
77066	Q  	S[+WH][+WA] Adv O3 P Verb Never Aux ka            	
77067	Q  	S[+WH][+WA] Adv Verb Never Aux ka                 	
77068	Q  	S[+WH][+WA] O1 Verb Never Aux ka                  	
77069	Q  	S[+WH][+WA] O2 O1 Verb Never Aux ka               	
77070	Q  	S[+WH][+WA] O3 P O1 Verb Never Aux ka             	
77071	Q  	S[+WH][+WA] O3 P O2 O1 Verb Never Aux ka          	
77072	Q  	S[+WH][+WA] O3 P Verb Never Aux ka                	
77073	Q  	S[+WH][+WA] Verb Never Aux ka                     	
77122	Q  	S[+WH][+WA] Adv O1 Verb Aux ka                    	
77123	Q  	S[+WH][+WA] Adv O2 O1 Verb Aux ka                 	
77124	Q  	S[+WH][+WA] Adv O3 P O1 Verb Aux ka               	
77125	Q  	S[+WH][+WA] Adv O3 P O2 O1 Verb Aux ka            	
77126	Q  	S[+WH][+WA] Adv O3 P Verb Aux ka                  	
77127	Q  	S[+WH][+WA] Adv Verb Aux ka                       	
77128	Q  	S[+WH][+WA] O1 Verb Aux ka                        	
77129	Q  	S[+WH][+WA] O2 O1 Verb Aux ka                     	
77130	Q  	S[+WH][+WA] O3 P O1 Verb Aux ka                   	
77131	Q  	S[+WH][+WA] O3 P O2 O1 Verb Aux ka                	
77132	Q  	S[+WH][+WA] O3 P Verb Aux ka                      	
77133	Q  	S[+WH][+WA] Verb Aux ka                           	
89073	Q  	O3 P[+WA] S Adv O1[+WH] Verb Not Aux ka           	
89074	Q  	O3 P[+WA] S Adv O2 O1[+WH] Verb Not Aux ka        	
89075	Q  	O3 P[+WA] S Adv O2[+WH] O1 Verb Not Aux ka        	
89076	Q  	O3 P[+WA] S Adv[+WH] O1 Verb Not Aux ka           	
89077	Q  	O3 P[+WA] S Adv[+WH] O2 O1 Verb Not Aux ka        	
89078	Q  	O3 P[+WA] S Adv[+WH] Verb Not Aux ka              	
89079	Q  	O3 P[+WA] S O1[+WH] Verb Not Aux ka               	
89080	Q  	O3 P[+WA] S O2 O1[+WH] Verb Not Aux ka            	
89081	Q  	O3 P[+WA] S O2[+WH] O1 Verb Not Aux ka            	
89082	Q  	O3 P[+WA] S Adv O1[+WH] Verb Never Aux ka         	
89083	Q  	O3 P[+WA] S Adv O2 O1[+WH] Verb Never Aux ka      	
89084	Q  	O3 P[+WA] S Adv O2[+WH] O1 Verb Never Aux ka      	
89085	Q  	O3 P[+WA] S Adv[+WH] O1 Verb Never Aux ka         	
89086	Q  	O3 P[+WA] S Adv[+WH] O2 O1 Verb Never Aux ka      	
89087	Q  	O3 P[+WA] S Adv[+WH] Verb Never Aux ka            	
89088	Q  	O3 P[+WA] S O1[+WH] Verb Never Aux ka             	
89089	Q  	O3 P[+WA] S O2 O1[+WH] Verb Never Aux ka          	
89090	Q  	O3 P[+WA] S O2[+WH] O1 Verb Never Aux ka          	
89118	Q  	O3 P[+WA] S Adv O1[+WH] Verb Aux ka               	
89119	Q  	O3 P[+WA] S Adv O2 O1[+WH] Verb Aux ka            	
89120	Q  	O3 P[+WA] S Adv O2[+WH] O1 Verb Aux ka            	
89121	Q  	O3 P[+WA] S Adv[+WH] O1 Verb Aux ka               	
89122	Q  	O3 P[+WA] S Adv[+WH] O2 O1 Verb Aux ka            	
89123	Q  	O3 P[+WA] S Adv[+WH] Verb Aux ka                  	
89124	Q  	O3 P[+WA] S O1[+WH] Verb Aux ka                   	
89125	Q  	O3 P[+WA] S O2 O1[+WH] Verb Aux ka                	
89126	Q  	O3 P[+WA] S O2[+WH] O1 Verb Aux ka                	
89214	Q  	O3 P[+WA] S[+WH] Adv O1 Verb Not Aux ka           	
89215	Q  	O3 P[+WA] S[+WH] Adv O2 O1 Verb Not Aux ka        	
89216	Q  	O3 P[+WA] S[+WH] Adv Verb Not Aux ka              	
89217	Q  	O3 P[+WA] S[+WH] O1 Verb Not Aux ka               	
89218	Q  	O3 P[+WA] S[+WH] O2 O1 Verb Not Aux ka            	
89219	Q  	O3 P[+WA] S[+WH] Verb Not Aux ka                  	
89220	Q  	O3 P[+WA] S[+WH] Adv O1 Verb Never Aux ka         	
89221	Q  	O3 P[+WA] S[+WH] Adv O2 O1 Verb Never Aux ka      	
89222	Q  	O3 P[+WA] S[+WH] Adv Verb Never Aux ka            	
89223	Q  	O3 P[+WA] S[+WH] O1 Verb Never Aux ka             	
89224	Q  	O3 P[+WA] S[+WH] O2 O1 Verb Never Aux ka          	
89225	Q  	O3 P[+WA] S[+WH] Verb Never Aux ka                	
89244	Q  	O3 P[+WA] S[+WH] Adv O1 Verb Aux ka               	
89245	Q  	O3 P[+WA] S[+WH] Adv O2 O1 Verb Aux ka            	
89246	Q  	O3 P[+WA] S[+WH] Adv Verb Aux ka                  	
89247	Q  	O3 P[+WA] S[+WH] O1 Verb Aux ka                   	
89248	Q  	O3 P[+WA] S[+WH] O2 O1 Verb Aux ka                	
89249	Q  	O3 P[+WA] S[+WH] Verb Aux ka                      	
91422	Q  	O3[+WH] P[+WA] S Adv O1 Verb Not Aux ka           	
91423	Q  	O3[+WH] P[+WA] S Adv O2 O1 Verb Not Aux ka        	
91424	Q  	O3[+WH] P[+WA] S Adv Verb Not Aux ka              	
91425	Q  	O3[+WH] P[+WA] S O1 Verb Not Aux ka               	
91426	Q  	O3[+WH] P[+WA] S O2 O1 Verb Not Aux ka            	
91427	Q  	O3[+WH] P[+WA] S Verb Not Aux ka                  	
91428	Q  	O3[+WH] P[+WA] S Adv O1 Verb Never Aux ka         	
91429	Q  	O3[+WH] P[+WA] S Adv O2 O1 Verb Never Aux ka      	
91430	Q  	O3[+WH] P[+WA] S Adv Verb Never Aux ka            	
91431	Q  	O3[+WH] P[+WA] S O1 Verb Never Aux ka             	
91432	Q  	O3[+WH] P[+WA] S O2 O1 Verb Never Aux ka          	
91433	Q  	O3[+WH] P[+WA] S Verb Never Aux ka                	
91452	Q  	O3[+WH] P[+WA] S Adv O1 Verb Aux ka               	
91453	Q  	O3[+WH] P[+WA] S Adv O2 O1 Verb Aux ka            	
91454	Q  	O3[+WH] P[+WA] S Adv Verb Aux ka                  	
91455	Q  	O3[+WH] P[+WA] S O1 Verb Aux ka                   	
91456	Q  	O3[+WH] P[+WA] S O2 O1 Verb Aux ka                	
91457	Q  	O3[+WH] P[+WA] S Verb Aux ka                      	
