BracketedTree #	ILLOC Force	SOW	Bracketed Tree	
77702	Q  	S[+WH] Aux O1 Verb Never                          	
77703	Q  	S[+WH] Aux O2 O1 Verb Never                       	
77704	Q  	S[+WH] Aux O3 P O1 Verb Never                     	
77705	Q  	S[+WH] Aux O3 P O2 O1 Verb Never                  	
77706	Q  	S[+WH] Aux O3 P Verb Never                        	
77707	Q  	S[+WH] Aux Verb Never                             	
77708	Q  	S[+WH] Aux Adv O1 Verb                            	
77709	Q  	S[+WH] Aux Adv O2 O1 Verb                         	
77710	Q  	S[+WH] Aux Adv O3 P O1 Verb                       	
77711	Q  	S[+WH] Aux Adv O3 P O2 O1 Verb                    	
77712	Q  	S[+WH] Aux Adv O3 P Verb                          	
77713	Q  	S[+WH] Aux Adv Verb                               	
77714	Q  	S[+WH] Aux O1 Verb                                	
77715	Q  	S[+WH] Aux O2 O1 Verb                             	
77716	Q  	S[+WH] Aux O3 P O1 Verb                           	
77717	Q  	S[+WH] Aux O3 P O2 O1 Verb                        	
77718	Q  	S[+WH] Aux O3 P Verb                              	
77719	Q  	S[+WH] Aux Verb                                   	
85704	Q  	O3 P Aux S Adv O1[+WH] Verb Not                   	
85705	Q  	O3 P Aux S Adv O2 O1[+WH] Verb Not                	
85706	Q  	O3 P Aux S Adv O2[+WH] O1 Verb Not                	
85707	Q  	O3 P Aux S Adv[+WH] O1 Verb Not                   	
85708	Q  	O3 P Aux S Adv[+WH] O2 O1 Verb Not                	
85709	Q  	O3 P Aux S Adv[+WH] Verb Not                      	
85710	Q  	O3 P Aux S O1[+WH] Verb Not                       	
85711	Q  	O3 P Aux S O2 O1[+WH] Verb Not                    	
85712	Q  	O3 P Aux S O2[+WH] O1 Verb Not                    	
85713	Q  	O3 P Aux S Adv O1[+WH] Verb Never                 	
85714	Q  	O3 P Aux S Adv O2 O1[+WH] Verb Never              	
85715	Q  	O3 P Aux S Adv O2[+WH] O1 Verb Never              	
85716	Q  	O3 P Aux S Adv[+WH] O1 Verb Never                 	
85717	Q  	O3 P Aux S Adv[+WH] O2 O1 Verb Never              	
85718	Q  	O3 P Aux S Adv[+WH] Verb Never                    	
85719	Q  	O3 P Aux S O1[+WH] Verb Never                     	
85720	Q  	O3 P Aux S O2 O1[+WH] Verb Never                  	
85721	Q  	O3 P Aux S O2[+WH] O1 Verb Never                  	
85722	Q  	O3 P Aux S Adv O1[+WH] Verb                       	
85723	Q  	O3 P Aux S Adv O2 O1[+WH] Verb                    	
85724	Q  	O3 P Aux S Adv O2[+WH] O1 Verb                    	
85725	Q  	O3 P Aux S Adv[+WH] O1 Verb                       	
85726	Q  	O3 P Aux S Adv[+WH] O2 O1 Verb                    	
85727	Q  	O3 P Aux S Adv[+WH] Verb                          	
85728	Q  	O3 P Aux S O1[+WH] Verb                           	
85729	Q  	O3 P Aux S O2 O1[+WH] Verb                        	
85730	Q  	O3 P Aux S O2[+WH] O1 Verb                        	
85758	Q  	O3 P Aux S[+WH] Adv O1 Verb Not                   	
85759	Q  	O3 P Aux S[+WH] Adv O2 O1 Verb Not                	
85760	Q  	O3 P Aux S[+WH] Adv Verb Not                      	
85761	Q  	O3 P Aux S[+WH] O1 Verb Not                       	
85762	Q  	O3 P Aux S[+WH] O2 O1 Verb Not                    	
85763	Q  	O3 P Aux S[+WH] Verb Not                          	
85764	Q  	O3 P Aux S[+WH] Adv O1 Verb Never                 	
85765	Q  	O3 P Aux S[+WH] Adv O2 O1 Verb Never              	
85766	Q  	O3 P Aux S[+WH] Adv Verb Never                    	
85767	Q  	O3 P Aux S[+WH] O1 Verb Never                     	
85768	Q  	O3 P Aux S[+WH] O2 O1 Verb Never                  	
85769	Q  	O3 P Aux S[+WH] Verb Never                        	
85770	Q  	O3 P Aux S[+WH] Adv O1 Verb                       	
85771	Q  	O3 P Aux S[+WH] Adv O2 O1 Verb                    	
85772	Q  	O3 P Aux S[+WH] Adv Verb                          	
85773	Q  	O3 P Aux S[+WH] O1 Verb                           	
85774	Q  	O3 P Aux S[+WH] O2 O1 Verb                        	
85775	Q  	O3 P Aux S[+WH] Verb                              	
92424	Q  	O3[+WH] P Aux S Adv O1 Verb Not                   	
92425	Q  	O3[+WH] P Aux S Adv O2 O1 Verb Not                	
92426	Q  	O3[+WH] P Aux S Adv Verb Not                      	
92427	Q  	O3[+WH] P Aux S O1 Verb Not                       	
92428	Q  	O3[+WH] P Aux S O2 O1 Verb Not                    	
92429	Q  	O3[+WH] P Aux S Verb Not                          	
92430	Q  	O3[+WH] P Aux S Adv O1 Verb Never                 	
92431	Q  	O3[+WH] P Aux S Adv O2 O1 Verb Never              	
92432	Q  	O3[+WH] P Aux S Adv Verb Never                    	
92433	Q  	O3[+WH] P Aux S O1 Verb Never                     	
92434	Q  	O3[+WH] P Aux S O2 O1 Verb Never                  	
92435	Q  	O3[+WH] P Aux S Verb Never                        	
92436	Q  	O3[+WH] P Aux S Adv O1 Verb                       	
92437	Q  	O3[+WH] P Aux S Adv O2 O1 Verb                    	
92438	Q  	O3[+WH] P Aux S Adv Verb                          	
92439	Q  	O3[+WH] P Aux S O1 Verb                           	
92440	Q  	O3[+WH] P Aux S O2 O1 Verb                        	
92441	Q  	O3[+WH] P Aux S Verb                              	
